Image,LPIPS
000656,0.4641425609588623
000657,0.5365358591079712
000658,0.53791344165802
000659,0.475827157497406
000660,0.3919769525527954
000661,0.5018205642700195
000662,0.519029974937439
000663,0.5474498867988586
000664,0.4703921973705292
000665,0.49657267332077026
000666,0.09183968603610992
000667,0.11120498180389404
000668,0.7004662156105042
000669,0.4213440716266632
000670,0.42292124032974243
000671,0.4771623909473419
000672,0.08494843542575836
000673,0.1854352056980133
000674,0.20261788368225098
000675,0.1780899465084076
000676,0.1825309842824936
000677,0.2960776686668396
000678,0.26482057571411133
000679,0.31830424070358276
000680,0.4039382338523865
000681,0.3060009479522705
000682,0.35590559244155884
000683,0.3425790071487427
000684,0.3504325747489929
000685,0.474526047706604
000686,0.5423507690429688
000687,0.5054190158843994
000688,0.36701497435569763
000689,0.2732905447483063
000690,0.3362228572368622
000691,0.30054277181625366
000692,0.49699079990386963
000693,0.22712306678295135
000694,0.32209521532058716
000695,0.32532811164855957
000696,0.7543008923530579
000697,0.594297468662262
000698,0.5546388626098633
000699,0.551637589931488
000700,0.23359563946723938
000701,0.4668658375740051
000702,0.458547979593277
000703,0.4777980446815491
000704,0.484270840883255
000705,0.7880019545555115
000706,0.7879387736320496
000707,0.7926331758499146
000708,0.19805249571800232
000709,0.17590007185935974
000710,0.19696004688739777
000711,0.20270103216171265
000712,0.2350969910621643
000713,0.23052766919136047
000714,0.2757015824317932
000715,0.2705577611923218
000716,0.23501552641391754
000717,0.21965119242668152
000718,0.23959258198738098
000719,0.2313772290945053
000720,0.26313871145248413
000721,0.1883878856897354
000722,0.1540619432926178
000723,0.18570572137832642
000724,0.28026115894317627
000725,0.24086196720600128
000726,0.2800861597061157
000727,0.276506245136261
000728,0.3836725652217865
000729,0.43723219633102417
000730,0.4090205430984497
000731,0.41484567523002625
000732,0.3972184658050537
000733,0.5490489602088928
000734,0.6037965416908264
000735,0.5287217497825623
000736,0.46847790479660034
000737,0.6212561130523682
