Image,LPIPS
000945,0.05065418779850006
000946,0.042503722012043
000947,0.04403633996844292
000948,0.20623724162578583
000949,0.14597898721694946
000950,0.1488582342863083
000951,0.1383514255285263
000952,0.5938100218772888
000953,0.513627827167511
000954,0.47821342945098877
000955,0.5263025164604187
000956,0.2419937700033188
000957,0.6359664797782898
000958,0.6426488757133484
000959,0.6430780291557312
000960,0.1390351951122284
000961,0.5585843920707703
000962,0.5374630689620972
000963,0.574039876461029
000964,0.19402098655700684
000965,0.1868690401315689
000966,0.2599448561668396
000967,0.17873576283454895
000968,0.24067680537700653
000969,0.36890557408332825
000970,0.40943413972854614
000971,0.3761924207210541
000972,0.09589912742376328
000973,0.19286023080348969
000974,0.17979294061660767
000975,0.22915011644363403
000976,0.4740380048751831
000977,0.030775416642427444
000978,0.025602217763662338
000979,0.03331919386982918
000980,0.22979538142681122
000981,0.36711424589157104
000982,0.3804253339767456
000983,0.36051905155181885
000984,0.6738682985305786
000985,0.30824464559555054
000986,0.3046046495437622
000987,0.29999566078186035
000988,0.19816502928733826
000989,0.1781853884458542
000990,0.16372929513454437
000991,0.20905201137065887
000992,0.27496448159217834
000993,0.5352012515068054
000994,0.5576046109199524
000995,0.5739034414291382
000996,0.10678485035896301
000997,0.2026175707578659
000998,0.20811527967453003
000999,0.21507534384727478
001000,0.49083730578422546
001001,0.6129115223884583
001002,0.7952794432640076
001003,0.6328915953636169
001004,0.25593119859695435
001005,0.3761609196662903
001006,0.3500938415527344
001007,0.37307414412498474
001008,0.42068225145339966
001009,0.152217298746109
001010,0.19333085417747498
001011,0.1442522257566452
001012,0.18690094351768494
001013,0.10064153373241425
001014,0.11980919539928436
001015,0.22939848899841309
001016,0.2193434238433838
001017,0.14238373935222626
001018,0.19652368128299713
001019,0.16905222833156586
001020,0.2631038725376129
001021,0.2869238257408142
001022,0.2626614272594452
001023,0.2678118944168091
001024,0.13657042384147644
001025,0.7814071178436279
001026,0.7875367403030396
001027,0.7304724454879761
001028,0.12975135445594788
001029,0.3193698227405548
001030,0.30919745564460754
001031,0.34944140911102295
001032,0.3132958710193634
001033,0.27634021639823914
001034,0.2536145746707916
001035,0.2897692322731018
001036,0.19398845732212067
001037,0.4202570915222168
001038,0.4498404264450073
001039,0.43198123574256897
001040,0.37317606806755066
001041,0.1664610207080841
001042,0.18923050165176392
001043,0.16372279822826385
001044,0.26674938201904297
001045,0.3390732407569885
001046,0.3618715703487396
001047,0.31358152627944946
001048,0.14522427320480347
001049,0.4479503035545349
001050,0.43916332721710205
001051,0.4205784201622009
001052,0.12178001552820206
001053,0.10750707983970642
001054,0.1449914574623108
001055,0.12663953006267548
001056,0.3580988049507141
001057,0.4027869403362274
001058,0.4475654363632202
001059,0.48987913131713867
001060,0.21373172104358673
001061,0.10340539366006851
001062,0.10826970636844635
001063,0.10828511416912079
001064,0.13113468885421753
001065,0.5024247169494629
001066,0.4715561866760254
001067,0.48488399386405945
001068,0.1559007167816162
001069,0.21312910318374634
001070,0.20890840888023376
001071,0.20699359476566315
001072,0.2658962905406952
001073,0.2675129771232605
001074,0.2821395695209503
001075,0.2660854458808899
001076,0.46929460763931274
001077,0.3539458215236664
001078,0.3697683811187744
001079,0.349680632352829
001080,0.33576107025146484
001081,0.2266000509262085
001082,0.19258680939674377
001083,0.25777992606163025
001084,0.07579295337200165
001085,0.15240734815597534
001086,0.1141715794801712
001087,0.13321055471897125
001088,0.12851223349571228
001089,0.13445115089416504
001090,0.11171326041221619
001091,0.14350779354572296
001092,0.17112168669700623
001093,0.1425178498029709
001094,0.17011511325836182
001095,0.1879255175590515
001096,0.2981974482536316
001097,0.2589099109172821
001098,0.2129058986902237
001099,0.20660805702209473
001100,0.4613218903541565
001101,0.07798155397176743
001102,0.186831995844841
001103,0.18027906119823456
001104,0.31857383251190186
001105,0.3604523539543152
001106,0.3412964344024658
001107,0.42348331212997437
001108,0.3491283357143402
001109,0.17594939470291138
001110,0.1721818745136261
001111,0.18842074275016785
001112,0.32694876194000244
001113,0.23404312133789062
001114,0.20724192261695862
001115,0.23135676980018616
001116,0.16253720223903656
001117,0.3983650207519531
001118,0.45422613620758057
001119,0.45284900069236755
001120,0.28915899991989136
001121,0.22559767961502075
001122,0.20717766880989075
001123,0.230875164270401
001124,0.2262929379940033
001125,0.13920418918132782
001126,0.18169482052326202
001127,0.18110960721969604
001128,0.13415727019309998
001129,0.19559279084205627
001130,0.190586656332016
001131,0.19311462342739105
001132,0.18751046061515808
001133,0.22916163504123688
001134,0.22632384300231934
001135,0.2443903237581253
001136,0.09983903169631958
001137,0.19677364826202393
001138,0.23296275734901428
001139,0.2391347587108612
001140,0.2654569745063782
001141,0.4728146493434906
001142,0.5455660820007324
001143,0.4993661940097809
001144,0.18589365482330322
001145,0.12456467747688293
001146,0.13608777523040771
001147,0.1202160120010376
001148,0.31619173288345337
001149,0.2627556025981903
001150,0.2765081226825714
001151,0.24846318364143372
001152,0.27373844385147095
001153,0.3955376148223877
001154,0.3832234740257263
001155,0.3568563461303711
001156,0.18976326286792755
001157,0.6748867034912109
001158,0.6517491340637207
