Image,PSNR,SSIM,MAE,MSE,Edge_Error,Edge_Preservation
000651,26.07369585273559,0.8711358909924328,0.03240756690502167,0.0024696215987205505,0.051493436098098755,0.9485065937042236
000652,30.2803280497376,0.8419984825844765,0.020791806280612946,0.0009374911896884441,0.033533282577991486,0.9664667248725891
000653,27.02714009106237,0.7842327027101517,0.02728090062737465,0.0019828323274850845,0.04264846444129944,0.957351565361023
000654,26.917205193205426,0.7811233792784213,0.027696259319782257,0.0020336653105914593,0.04281892254948616,0.9571810960769653
000655,26.91770790753006,0.7757310593922139,0.028025342151522636,0.002033429918810725,0.04378005117177963,0.9562199711799622
000656,25.92389085759099,0.7446986609269953,0.0319753922522068,0.0025562946684658527,0.0419495664536953,0.9580504298210144
000657,24.56196371616951,0.8056046333372979,0.037053074687719345,0.0034978697076439857,0.05447187274694443,0.9455281496047974
000658,24.45833455707776,0.8009973306582813,0.03763964772224426,0.003582337871193886,0.05452614277601242,0.945473849773407
000659,23.008744342973554,0.7854432333175204,0.0460335798561573,0.005001791287213564,0.06636888533830643,0.9336311221122742
000660,31.64575122556062,0.915220297565043,0.01371408998966217,0.000684581056702882,0.015587981790304184,0.9844120144844055
000661,32.48070049309737,0.7316346419911385,0.018551435321569443,0.0005648458609357476,0.19440534710884094,0.8055946826934814
000662,32.2198205544108,0.7300105206012726,0.019026385620236397,0.0005998158594593406,0.18253707885742188,0.8174629211425781
000663,31.201372357314145,0.705896140907079,0.021256286650896072,0.0007583379046991467,0.18405604362487793,0.8159439563751221
000664,14.832945847240007,0.5706986730259908,0.13803508877754211,0.032862864434719086,0.15232369303703308,0.8476762771606445
000665,28.912174013454436,0.5432175490011201,0.026815015822649002,0.0012846434256061912,0.04017483443021774,0.9598251581192017
000666,35.05482264444653,0.9847145150668621,0.003639215836301446,0.00031226099235937,0.004368561320006847,0.9956314563751221
000667,34.39948375143062,0.9825130921089649,0.004177473485469818,0.00036312121665105224,0.0047521162778139114,0.9952479004859924
000668,31.255361386732552,0.8752787145106271,0.02111196704208851,0.0007489690324291587,0.04032080993056297,0.9596791863441467
000669,27.40247413242043,0.6623280328465891,0.03007424622774124,0.0018186644883826375,0.056698571890592575,0.9433014392852783
000670,27.469881177383627,0.6820132548123673,0.02995111793279648,0.0017906548455357552,0.061684947460889816,0.9383150339126587
000671,27.611106762036577,0.6754581764488519,0.030015233904123306,0.0017333622090518475,0.05699419230222702,0.9430058002471924
000672,21.431809273170423,0.9035878861600496,0.05903893709182739,0.007191493175923824,0.08189558982849121,0.9181044101715088
000673,26.722344325423748,0.8483839358538091,0.03173372894525528,0.002126990584656596,0.0502546988427639,0.9497452974319458
000674,25.9191498780072,0.8291261036080122,0.03517487645149231,0.00255908677354455,0.05499083548784256,0.945009171962738
000675,26.640276736828923,0.8539560729341507,0.03212445601820946,0.002167565980926156,0.053706541657447815,0.9462934732437134
000676,21.66585096356016,0.8386099804577232,0.04628911241889,0.006814200431108475,0.05681520327925682,0.9431847929954529
000677,19.419659090705625,0.7540620737906564,0.0750301331281662,0.0114296805113554,0.08998580276966095,0.9100142121315002
000678,19.69298693050865,0.7660665041433163,0.0724458172917366,0.01073251012712717,0.08972015976905823,0.9102798700332642
000679,19.33032581129341,0.7583790556700528,0.07557287812232971,0.0116672208532691,0.09124811738729477,0.908751904964447
000680,29.13135879877735,0.884944513523683,0.02232106775045395,0.00122141744941473,0.03141596540808678,0.9685840606689453
000681,29.421864648156735,0.9136279383838177,0.01934620551764965,0.001142387744039297,0.026418955996632576,0.9735810160636902
000682,28.95917219214255,0.9027597887160778,0.020967043936252594,0.0012708163121715188,0.027631575241684914,0.9723684191703796
000683,29.707302072328403,0.9121419551349879,0.019792761653661728,0.0010697192046791315,0.02616647258400917,0.9738335013389587
000684,26.56572141079569,0.8466224946739153,0.02957487665116787,0.0022050978150218725,0.03685969486832619,0.9631403088569641
000685,29.491941740075063,0.8482315018799538,0.02189626730978489,0.0011241022730246186,0.02426845394074917,0.9757315516471863
000686,29.074670515344746,0.8196922590803802,0.023447614163160324,0.0012374650686979294,0.024757567793130875,0.9752424359321594
000687,29.491092211269883,0.820034167233333,0.022437158972024918,0.0011243221815675497,0.02536793425679207,0.9746320843696594
000688,27.396724768510815,0.8097027284587343,0.02938629500567913,0.001821073703467846,0.040894098579883575,0.959105908870697
000689,26.063277375490177,0.874888257682845,0.03466092050075531,0.0024755531921982765,0.052274152636528015,0.9477258324623108
000690,25.75955209839917,0.8601563540056124,0.036355264484882355,0.002654879353940487,0.0584259107708931,0.9415740966796875
000691,26.027124127753353,0.8675994359907359,0.03501560166478157,0.0024962471798062325,0.05750007554888725,0.9424999356269836
000692,30.233631845200534,0.9285465284616053,0.015323737636208534,0.000947625667322427,0.016083605587482452,0.9839164018630981
000693,33.93070667842294,0.9192873285923004,0.012147939763963223,0.0004045100649818778,0.021925052627921104,0.9780749678611755
000694,28.80593649206178,0.88652202110219,0.02097672037780285,0.001316456007771194,0.027502531185746193,0.9724974632263184
000695,32.237357486636874,0.9127274358472824,0.014597006142139435,0.000597398669924587,0.027017991989850998,0.9729819893836975
000696,28.649691338775337,0.49614031449621543,0.028655191883444786,0.0013646801235154271,0.17013995349407196,0.8298600316047668
000697,29.92458051672717,0.8143575169505477,0.021296991035342216,0.0010175176430493593,0.031349919736385345,0.9686501026153564
000698,31.004693230486915,0.8279097413117885,0.01906423456966877,0.0007934703025966883,0.0300022941082716,0.9699977040290833
000699,30.614899571148932,0.8243271950442791,0.019231529906392097,0.0008679806487634778,0.030911250039935112,0.9690887331962585
000700,32.56287981076082,0.8770087084770203,0.016450310125947,0.0005542580620385706,0.026174839586019516,0.9738251566886902
000701,26.85298855976276,0.4927588872753978,0.034728653728961945,0.0020639593712985516,0.048766765743494034,0.9512332081794739
000702,26.94007158239716,0.48162227910876276,0.034457214176654816,0.0020229858346283436,0.052055131644010544,0.9479448795318604
000703,26.732555068592138,0.49778201341074707,0.03503407537937164,0.0021219956688582897,0.05033157393336296,0.9496684074401855
000704,30.72940101084616,0.7727099491369258,0.0208799596875906,0.0008453954360447824,0.02489408664405346,0.9751059412956238
000705,20.794722467952123,0.19766282902142598,0.07251698523759842,0.00832775142043829,0.1774919331073761,0.8225080966949463
000706,20.793199134293936,0.18762297829476884,0.07258231937885284,0.008330672979354858,0.17961694300174713,0.8203830718994141
