Image,Frequency_Correlation,Frequency_MAE,Frequency_RMSE
000964,0.4798906147480011,0.04590853676199913,0.062391094863414764
000965,0.4756525754928589,0.0319962278008461,0.04517696425318718
000966,0.5626121163368225,0.025906503200531006,0.0362062081694603
000967,0.4580918848514557,0.033754438161849976,0.04703276976943016
000968,0.6633562445640564,0.04222329333424568,0.06100693717598915
000969,0.47842100262641907,0.051650892943143845,0.06955518573522568
000970,0.49452218413352966,0.05062554404139519,0.06804860383272171
000971,0.49363988637924194,0.05422235652804375,0.07227678596973419
000972,0.44523224234580994,0.035743024200201035,0.05105820670723915
000973,0.6464669108390808,0.017639413475990295,0.027548281475901604
000974,0.607555091381073,0.0209035761654377,0.03233157843351364
000975,0.5514399409294128,0.0255286768078804,0.03716227039694786
000976,0.35999634861946106,0.023783383890986443,0.03125259652733803
000977,0.28380507230758667,0.0489576980471611,0.06272608786821365
000978,0.33344125747680664,0.04350797086954117,0.05610005557537079
000979,0.24569343030452728,0.04757469519972801,0.06078973039984703
000980,0.5314635038375854,0.05245474725961685,0.07843839377164841
000981,0.3609461486339569,0.06520265340805054,0.08405463397502899
000982,0.34141844511032104,0.06631863117218018,0.08559684455394745
000983,0.28963813185691833,0.0665510818362236,0.08431225270032883
000984,0.27558767795562744,0.2315317988395691,0.2861768305301666
000985,0.4153519868850708,0.05248163267970085,0.06879015266895294
000986,0.41206786036491394,0.05211513116955757,0.06820549815893173
000987,0.5812443494796753,0.0349341481924057,0.05076534301042557
000988,0.397704541683197,0.05351175740361214,0.06858279556035995
000989,0.30287855863571167,0.052667297422885895,0.06859316676855087
000990,0.33189767599105835,0.047611214220523834,0.0624089315533638
000991,0.31209850311279297,0.04047197103500366,0.05365320295095444
000992,0.31467774510383606,0.019292866811156273,0.02691693790256977
000993,0.0762149840593338,0.04560704156756401,0.05941375344991684
000994,0.07375248521566391,0.04448428004980087,0.057938940823078156
000995,0.09844937175512314,0.04056544974446297,0.0529913567006588
000996,0.5489943623542786,0.04825419560074806,0.06531640887260437
000997,0.47386687994003296,0.03744877502322197,0.053046878427267075
000998,0.5204880237579346,0.030063390731811523,0.04387354478240013
000999,0.5748258233070374,0.02889169007539749,0.04217685014009476
001000,0.5416592955589294,0.06011952832341194,0.08231228590011597
001001,0.171560138463974,0.06429511308670044,0.08150063455104828
001002,0.1975817233324051,0.055193256586790085,0.06981489062309265
001003,0.15232713520526886,0.06545815616846085,0.08285611867904663
001004,0.6739031672477722,0.04200221598148346,0.05768340080976486
001005,0.1821793168783188,0.031163137406110764,0.04340556263923645
001006,0.18362580239772797,0.031530339270830154,0.04394474998116493
001007,0.20240095257759094,0.029070928692817688,0.04060312733054161
001008,0.4561203420162201,0.047943659126758575,0.0668460801243782
001009,0.35631170868873596,0.04675948992371559,0.0627235695719719
001010,0.31892991065979004,0.05098849534988403,0.06622836738824844
001011,0.39837154746055603,0.03904615342617035,0.05182361975312233
001012,0.6530924439430237,0.03362087532877922,0.04872288182377815
001013,0.3096460998058319,0.04921610653400421,0.06336896866559982
001014,0.30174463987350464,0.05126127600669861,0.06588669121265411
001015,0.40684187412261963,0.03992675244808197,0.052196357399225235
001016,0.5575717091560364,0.03858836367726326,0.054804325103759766
001017,0.4588545262813568,0.033617615699768066,0.04890958592295647
001018,0.4088464379310608,0.036815013736486435,0.051689263433218
001019,0.42893126606941223,0.034113477915525436,0.049237124621868134
001020,0.6402040123939514,0.04123704880475998,0.05951909348368645
001021,0.5620242357254028,0.0390961617231369,0.05559726431965828
001022,0.574356198310852,0.03652825579047203,0.05229269713163376
001023,0.6470211148262024,0.030700065195560455,0.04650106653571129
001024,0.5064018964767456,0.04252143204212189,0.05907680094242096
001025,0.1602221429347992,0.04761204868555069,0.06205839663743973
001026,0.18124347925186157,0.04566965997219086,0.05922297388315201
001027,0.13380223512649536,0.05536738038063049,0.07131756097078323
001028,0.5775662064552307,0.037245139479637146,0.053140148520469666
001029,0.16509893536567688,0.052169229835271835,0.0658465102314949
001030,0.13695278763771057,0.06043657660484314,0.07605847716331482
001031,0.12559258937835693,0.05441620945930481,0.06834544986486435
001032,0.6499592661857605,0.06306364387273788,0.08379688858985901
001033,0.6310425400733948,0.05061260610818863,0.06705468147993088
001034,0.6291339993476868,0.05975407734513283,0.0787758007645607
001035,0.6529110670089722,0.04839913547039032,0.06400062888860703
001036,0.2834528982639313,0.06257350742816925,0.07986375689506531
001037,0.4656091630458832,0.06204605847597122,0.07910297065973282
001038,0.45501595735549927,0.05873323231935501,0.07595399022102356
001039,0.5034312605857849,0.05818803608417511,0.07426349073648453
001040,0.4230148494243622,0.062260158360004425,0.08081723749637604
001041,0.7159258723258972,0.06314721703529358,0.0894245132803917
001042,0.7465231418609619,0.058383092284202576,0.08362472057342529
