Image,Frequency_Correlation,Frequency_MAE,Frequency_RMSE
002016,0.6835591793060303,0.013585096225142479,0.021160222589969635
002017,0.7148752212524414,0.0374140590429306,0.05373125895857811
002018,0.7002692818641663,0.040715716779232025,0.05845345929265022
002019,0.7019307017326355,0.03998609259724617,0.05789484456181526
002020,0.8937748074531555,0.01608070358633995,0.026813006028532982
002021,0.7099905014038086,0.027793096378445625,0.03674175962805748
002022,0.6709354519844055,0.02848491445183754,0.03771965578198433
002023,0.6589303016662598,0.02749594673514366,0.036383818835020065
002024,0.7158783674240112,0.06448180973529816,0.09479591995477676
002025,0.6089664697647095,0.018846381455659866,0.03300270438194275
002026,0.6192908883094788,0.020915620028972626,0.03452076390385628
002027,0.6346769332885742,0.022005828097462654,0.03617291897535324
002028,0.5832158923149109,0.06052524223923683,0.08312252163887024
002029,0.5500579476356506,0.01772470772266388,0.025661585852503777
002030,0.6137029528617859,0.017704298719763756,0.02642074041068554
002031,0.5754216313362122,0.014611754566431046,0.021950870752334595
002032,0.6478720903396606,0.043208811432123184,0.06328095495700836
002033,0.7194305658340454,0.023595990613102913,0.04023680463433266
002034,0.7221484184265137,0.02382744289934635,0.04121987521648407
002035,0.7224170565605164,0.02337346039712429,0.04067546874284744
002036,0.13501863181591034,0.009328548796474934,0.011893908493220806
002037,0.15133827924728394,0.02868545427918434,0.03611237555742264
002038,0.157720685005188,0.03843329846858978,0.04868527501821518
002039,0.15540307760238647,0.03011261485517025,0.03801698237657547
002040,0.5852078795433044,0.060308992862701416,0.08920764178037643
002041,0.5071624517440796,0.09677450358867645,0.12556688487529755
002042,0.49436312913894653,0.09319865703582764,0.12228134274482727
002043,0.5053919553756714,0.09695418924093246,0.12568020820617676
002044,0.6193690896034241,0.029601171612739563,0.05434533208608627
002045,0.6768378615379333,0.0379457101225853,0.06392597407102585
002046,0.6674224734306335,0.0383492112159729,0.0644732192158699
002047,0.6230731010437012,0.02952883020043373,0.057502225041389465
002048,0.7670632004737854,0.016548853367567062,0.03567402437329292
002049,0.695300817489624,0.010727963410317898,0.016875017434358597
002050,0.7310664653778076,0.009894936345517635,0.015688456594944
002051,0.7033507227897644,0.01067310944199562,0.016991131007671356
002052,0.7477012872695923,0.022421374917030334,0.0468687042593956
002053,0.6895895004272461,0.034108966588974,0.0490434467792511
002054,0.7086989879608154,0.03351227194070816,0.048586197197437286
002055,0.7236716151237488,0.03298654779791832,0.047398630529642105
002056,0.8755662441253662,0.013529486954212189,0.024794302880764008
002057,0.8582248091697693,0.017243538051843643,0.02799384668469429
002058,0.8513652682304382,0.017052670940756798,0.027446778491139412
002059,0.8656638860702515,0.015909867361187935,0.026117008179426193
002060,0.7977083921432495,0.036980677396059036,0.05321256443858147
002061,0.6274243593215942,0.018644722178578377,0.026355009526014328
002062,0.5828056335449219,0.02037832885980606,0.029160987585783005
002063,0.6153477430343628,0.01885223388671875,0.026762938126921654
002064,0.15954039990901947,0.03259582072496414,0.04075939208269119
002065,0.7308676838874817,0.04278619587421417,0.060155633836984634
002066,0.7200157046318054,0.0431516095995903,0.06080804765224457
002067,0.7405340075492859,0.04181138426065445,0.05972028896212578
002068,0.6427826881408691,0.03416404500603676,0.0508294403553009
002069,0.7224279642105103,0.007427113596349955,0.010569905862212181
002070,0.7381016612052917,0.0072882771492004395,0.009955469518899918
002071,0.7442644238471985,0.007504606619477272,0.010475080460309982
002072,0.6369033455848694,0.05794346332550049,0.08123534172773361
002073,0.695968508720398,0.06915705651044846,0.09720729291439056
002074,0.7067700624465942,0.0681627094745636,0.0957905724644661
002075,0.6918421387672424,0.07224081456661224,0.10082867741584778
002076,0.5350910425186157,0.02336728572845459,0.03256140649318695
002077,0.8546561598777771,0.031019531190395355,0.04361351579427719
002078,0.8541857600212097,0.03138332813978195,0.04433009400963783
002079,0.8334189653396606,0.03348958119750023,0.046887412667274475
002080,0.694824755191803,0.04546492546796799,0.06843402236700058
002081,0.06487390398979187,0.021154507994651794,0.026911595836281776
002082,0.06397169828414917,0.02236448973417282,0.028401607647538185
002083,0.06794639676809311,0.0209207721054554,0.026586495339870453
002084,0.609768807888031,0.011299403384327888,0.014627457596361637
002085,0.5066999793052673,0.02722661942243576,0.03704575076699257
002086,0.5404052734375,0.027807701379060745,0.037319302558898926
002087,0.5381759405136108,0.027872800827026367,0.037497542798519135
002088,0.6627229452133179,0.034533753991127014,0.051697805523872375
002089,0.17783305048942566,0.009503962472081184,0.01210679579526186
002090,0.14202781021595,0.012268145568668842,0.01561032421886921
002091,0.1773281991481781,0.009271565824747086,0.01174982637166977
002092,0.7091920375823975,0.04145792871713638,0.05858521908521652
002093,0.781247079372406,0.01129219401627779,0.01574789360165596
002094,0.7652167677879333,0.0129106305539608,0.01755935698747635
002095,0.7605108618736267,0.012075069360435009,0.01685355231165886
002096,0.7341536283493042,0.030089393258094788,0.04187304526567459
002097,0.22792068123817444,0.019008107483386993,0.024275897070765495
002098,0.22511142492294312,0.017892416566610336,0.022877758368849754
002099,0.18376700580120087,0.019154611974954605,0.02449926920235157
002100,0.13240112364292145,0.024597493931651115,0.030964886769652367
002101,0.843888521194458,0.013829056173563004,0.02039516530930996
002102,0.8449467420578003,0.013342803344130516,0.019697532057762146
002103,0.8006836771965027,0.014087916351854801,0.020427312701940536
002104,0.6817982196807861,0.009879753924906254,0.013368702493607998
002105,0.07460089027881622,0.012304997071623802,0.01563110016286373
002106,0.1026124656200409,0.018750309944152832,0.02361166663467884
002107,0.07281382381916046,0.01920885592699051,0.0242343470454216
002108,0.15960441529750824,0.030017554759979248,0.03837939724326134
002109,0.7614091038703918,0.025307945907115936,0.041683584451675415
002110,0.7493593096733093,0.026728494092822075,0.04333443567156792
002111,0.7681570053100586,0.024745896458625793,0.041072387248277664
002112,0.7956029176712036,0.017950721085071564,0.028353918343782425
002113,0.663792610168457,0.017754018306732178,0.02598884515464306
